image,caption
2428751994_88a6808246.jpg,A dog running on the grass
2428751994_88a6808246.jpg,A dog runs in a field .
2428751994_88a6808246.jpg,A smiling dog runs in the grass .
2428959030_bdffc2812e.jpg,A boy rides his skateboard up an incline next to a fence .
2428959030_bdffc2812e.jpg,A teenage boy skateboards by a fence .
2428959030_bdffc2812e.jpg,A teenager is riding a skateboard alongside a metal fence .
2428959030_bdffc2812e.jpg,a young man with a black striped shirt on skateboarding on a wall .
2428959030_bdffc2812e.jpg,boy skateboarding on ledge
2429729667_42effc165d.jpg,A girl has her head in a wooden cut out of a pirate ship while people throw tomatos .
2429729667_42effc165d.jpg,A little girl throws an object at a man who is standing behind a cutout of a sailor on a ship .
2429729667_42effc165d.jpg,A young boy and girl are trying to hit a man with balls in a fair game .
2429729667_42effc165d.jpg,Children are throwing food at someone as part of an amusement park game .
2429729667_42effc165d.jpg,Children watching a play .
2431120202_b24fe2333a.jpg,A girl cross-country skis .
2431120202_b24fe2333a.jpg,A girl on skis in snow .
2431120202_b24fe2333a.jpg,A little girl wearing a purple winter coat and sunglasses skiing in the snow .
2431120202_b24fe2333a.jpg,Little girl on skis
2431120202_b24fe2333a.jpg,The young girl is cross-country skiing .
2431470169_0eeba7d602.jpg,"A man sitting at an outside table , eating lunch , marking on a paper ."
2431470169_0eeba7d602.jpg,a single man sitting at a round table reading outside of a shop
2431470169_0eeba7d602.jpg,Man reading a newspaper at an outdoors restaurant .
2431470169_0eeba7d602.jpg,Man reading in a chair outside
2431470169_0eeba7d602.jpg,The man is taking notes at the table .
2435166927_28b8130660.jpg,A girl in a gray shit is throwing her hands up .
2435166927_28b8130660.jpg,A girl in a grey shirt puts her hands over her head in a gesture .
2435166927_28b8130660.jpg,A young dark haired girl with her hands raised over her head .
2435166927_28b8130660.jpg,A young girl in a grey illustrated shirt is holding her hands over her head .
2435166927_28b8130660.jpg,A young girl raises her arms over her head in front of a couple of other people in the park .
2436081047_bca044c1d3.jpg,A girl dismounts from a swing as high as she can and lands on the rubber tiles below .
2436081047_bca044c1d3.jpg,A girl in a pink shirt jumping out of a moving swing .
2436081047_bca044c1d3.jpg,A little girl wearing a pink shirt jumps off a swing .
2436081047_bca044c1d3.jpg,A young girl jumps off a playground swing .
2436081047_bca044c1d3.jpg,The young girl in the pink shirt and blue jeans is jumping off the tire swing .
2436160351_108924a65b.jpg,One boy rides a tricycle while another walks beside him .
2436160351_108924a65b.jpg,two indian children walk and ride bikes down the street .
2436160351_108924a65b.jpg,Two little boys in yellow shirts and red shorts .
2436160351_108924a65b.jpg,Two small boys are wearing red shorts and yellow sleeveless shirts .
2436160351_108924a65b.jpg,Two young children with red dots are their foreheads are both wearing yellow shirts and red shorts and one is riding a red tricycle .
2438085746_588dce8724.jpg,A black and white dog catc
2438085746_588dce8724.jpg,A black and white dog is playing with a Frisbee outside .
2438085746_588dce8724.jpg,A black and white dog jumps to catch the green Frisbee .
2438085746_588dce8724.jpg,A black and white dog leaps to catch a Frisbee in a field .
2438085746_588dce8724.jpg,A small black and white dog jumping on the grass to catch a Frisbee
2439154641_bbf985aa57.jpg,A man in a gray shirt jumps in the air .
2439154641_bbf985aa57.jpg,A man in shorts and a t-shirt is jumping in front of a desert landscape
2439154641_bbf985aa57.jpg,A man jumping .
2439154641_bbf985aa57.jpg,A man jumping in front of a mountain .
2439154641_bbf985aa57.jpg,A man wearing a gray shirt jumps through the air with mountains in the background .
2441815792_43565b1312.jpg,A group of people gather for a picture while a woman stands on a post and takes the picture .
2441815792_43565b1312.jpg,A group of people having their picture taken .
2441815792_43565b1312.jpg,A group of people outside having their picture taken
2441815792_43565b1312.jpg,A person standing on a pillar taking a group photo .
2441815792_43565b1312.jpg,A woman stands on a concrete block taking a picture of a group of people on a sidewalk beside the road .
2443380641_7b38d18f5b.jpg,A child in an orange shirt holding a baseball bat watches the ball thrown at him .
2443380641_7b38d18f5b.jpg,A little league game in action .
2443380641_7b38d18f5b.jpg,A young boy is getting ready to hit a baseball .
2443380641_7b38d18f5b.jpg,a young man wearing a yellow shirt and baseball helemt swinging a bat
2443380641_7b38d18f5b.jpg,Boy in yellow shirt getting ready to hit orange ball with baseball bat
2444821454_22a346c996.jpg,A black and white dog is in the grass with a red striped disk .
2444821454_22a346c996.jpg,a black and white dog jumping in the grass after a Frisbee .
2444821454_22a346c996.jpg,A black and white dog jumps in the air near a red Frisbee .
2444821454_22a346c996.jpg,A dog is on his hind legs and a Frisbee is near the ground .
2444821454_22a346c996.jpg,A dog jumping for a Frisbee in a field .
2447284966_d6bbdb4b6e.jpg,A little boy is holding a skinny baseball bat while standing between two rows of blue seats .
2447284966_d6bbdb4b6e.jpg,"A small boy dressed in a black sweatshirt with a logo on it , holds a red bat in front of blue stadium seats ."
2447284966_d6bbdb4b6e.jpg,A young boy in a team sweatshirt is in a sports stadium near blue seats swinging a red bat .
2447284966_d6bbdb4b6e.jpg,A young boy practices his bat swing while in the stands with blue seats .
2447284966_d6bbdb4b6e.jpg,The boy wearing a black shirt and blue jeans is holding a red baseball bat .
2447289477_e888df561d.jpg,A woman in jeans rests on a bench in a gallery or shop setting .
2447289477_e888df561d.jpg,A woman wearing a blue shirt sits on a white bench .
2447289477_e888df561d.jpg,The lady in the aqua shirt and blue jeans is sitting on a white bench .
2447289477_e888df561d.jpg,The woman in the blue shirt sits on a bench in a museum as others pass her by .
2447289477_e888df561d.jpg,Woman sitting alone with drink on a bench as people walk by .
244774022_a12c07afdb.jpg,A longhaired man surfing a large wave .
244774022_a12c07afdb.jpg,A man in black on a surfboard riding a wave .
244774022_a12c07afdb.jpg,A man surfing in the ocean .
244774022_a12c07afdb.jpg,A surfer showered in the spray of a wave .
244774022_a12c07afdb.jpg,Man riding a surfboard on a wave .
2448270671_5e0e391a80.jpg,A brown dog is leaping over a fallen tree in the woods .
2448270671_5e0e391a80.jpg,A brown dog with tongue sticking out jumping over a log .
2448270671_5e0e391a80.jpg,A dog is jumping over a log with ears flying and tongue out .
2448270671_5e0e391a80.jpg,A dog leaps over a log in the woods .
2448270671_5e0e391a80.jpg,The dog with big ears is leaping over a fallen tree .
244910177_7c4ec3f65b.jpg,Three woman walk down a city street and one has a pink purse .
244910177_7c4ec3f65b.jpg,"Three women , two with tattoos , walking down the street"
244910177_7c4ec3f65b.jpg,Women are walking through the street drinking iced coffee .
244910177_7c4ec3f65b.jpg,Women walk down a buzy sidewalk .
244910177_7c4ec3f65b.jpg,Women walking down the street .
2450453051_f1d4a78ab4.jpg,A black and white dog catches flying discs thrown by a man .
2450453051_f1d4a78ab4.jpg,a black a white dog catching Frisbees thrown by a man in a white shirt
2450453051_f1d4a78ab4.jpg,A dog jumps for a Frisbee at the Purina Incredible Dog Challenge .
2450453051_f1d4a78ab4.jpg,A man is throwing freesbies into the air and the border collie is catching them in the air .
2450453051_f1d4a78ab4.jpg,Man in white shirt tossing Frisbee for black and white dog who has a white Frisbee in its mouth .
2452334314_a7c443a787.jpg,An equestrian and horse make a jump on a course .
2452334314_a7c443a787.jpg,A rider on a white horse is in the middle of a jump over a hurdle .
2452334314_a7c443a787.jpg,A show jumper wearing a blue helmet rides a white horse over wooden fence that is decorated with red and yellow flowers .
2452334314_a7c443a787.jpg,The rider is practicing jumps on a beautiful white horse .
2452334314_a7c443a787.jpg,White horse with jockey jumps a barrier
245252561_4f20f1c89e.jpg,A black animal and a white animal in motion in close quarters .
245252561_4f20f1c89e.jpg,A black dog and a white dog playing in the street .
245252561_4f20f1c89e.jpg,A black dog and a white dog play in the street together .
245252561_4f20f1c89e.jpg,"A black , shaggy haired dog is playing with a brown and white , fluffy dog on the gravel ."
245252561_4f20f1c89e.jpg,Two dogs are playing together on the pavement .
2453971388_76616b6a82.jpg,Two girls running through pool while water sprays over them
2453971388_76616b6a82.jpg,Two girls run through a sprinkler in a pool .
2453971388_76616b6a82.jpg,Two smiling little girls playing in a fountain with other people .
2453971388_76616b6a82.jpg,Two young girls are running through shallow water at a pool .
2453971388_76616b6a82.jpg,Two young girls run through a pool while water sprays them .
2456907314_49bc4591c4.jpg,A man is docking a boat
2456907314_49bc4591c4.jpg,A man is using a long pole to push two boats apart .
2456907314_49bc4591c4.jpg,A man on a boat is using a large stick to push another boat away .
2456907314_49bc4591c4.jpg,A man on a fishing boat pushing a wooden pole into the water .
2456907314_49bc4591c4.jpg,A man standing on a boat is pulling another boat close by with a bamboo stick .
2458006588_754c4aa09c.jpg,A black and brown dog is wearing a blue color and is standing over water .
2458006588_754c4aa09c.jpg,A black and brown dog standing on a beam above water .
2458006588_754c4aa09c.jpg,A black dog is standing on an iron girder that bridges the river .
2458006588_754c4aa09c.jpg,A dog is standing on a metal beam alertly looking at something .
2458006588_754c4aa09c.jpg,A dog on a girder with a river bank in the background .
2460797929_66446c13db.jpg,A group of 6 boys are wearing yellow life vests and are on a make-shift raft .
2460797929_66446c13db.jpg,A group of people on a boat .
2460797929_66446c13db.jpg,Boys in life jackets on a watercraft .
2460797929_66446c13db.jpg,Several young people in life jackets are sitting on something floating in water .
2460797929_66446c13db.jpg,The boys in life jackets smile and laugh while riding in a boat .
2461631708_decc5b8c87.jpg,kids in orange life vests on sitting in a black raft
2461631708_decc5b8c87.jpg,Boys in orange life jackets sitting on raft in water
2461631708_decc5b8c87.jpg,Five boys are sitting on a grey raft in the lake .
2461631708_decc5b8c87.jpg,Five boys in life jackets sitting on floating device in a lake
2461631708_decc5b8c87.jpg,Young boys in orange life vests sit on a raft .
2465218087_fca77998c6.jpg,A man holding a paddle is standing in front of a yellow kayak .
2465218087_fca77998c6.jpg,A man is standing in the water with a kayak .
2465218087_fca77998c6.jpg,A man stands next to his yellow boat in the water .
2465218087_fca77998c6.jpg,A person in red and blue holding a paddle in front of a yellow canoe in the water .
2465218087_fca77998c6.jpg,Person standing in the water by a yellow boat with an oar in their hand .
2467856402_0490413d38.jpg,A big brother helps a little sister blow bubbles .
2467856402_0490413d38.jpg,A boy helping a younger girl blow bubbles .
2467856402_0490413d38.jpg,A girl in a black shirt blowing bubbles .
2467856402_0490413d38.jpg,A little girl is blowing bubbles through a yellow hoop .
2467856402_0490413d38.jpg,A little girl with blonde hair and a blue shirt is blowing bubbles outside with someone .
2469498117_b4543e1460.jpg,A dog races while wearing number 6 .
2469498117_b4543e1460.jpg,A greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .
2469498117_b4543e1460.jpg,a muzzle greyhound dog running on a track
2469498117_b4543e1460.jpg,A tan greyhound wearing a gold shirt with a number on it runs down a track .
2469498117_b4543e1460.jpg,muxzzled greyhound leaping in race with yellow jacket .
2471297228_b784ff61a2.jpg,Two girls holding sacks are standing in a field .
2471297228_b784ff61a2.jpg,Two girls pillow fight in a school play yard .
